link_id,source_id,target_id,platform,link_type,strength,created_year
67427,4969,663,facebook,friend,medium,2016
67428,4969,6134,twitter,follows,N/A,2019
67429,4969,6132,twitter,follows,N/A,2009
67430,4969,6915,twitter,follows,N/A,2023
67431,4904,6795,facebook,friend,strong,2018
67432,4904,6078,facebook,friend,weak,2016
67433,4904,784,facebook,friend,strong,2014
67434,4904,6535,facebook,friend,strong,2017
67435,4904,4040,facebook,friend,weak,2016
67436,4904,6633,twitter,follows,N/A,2015
67437,4904,4987,twitter,follows,N/A,2007
67438,4904,4894,twitter,follows,N/A,2007
67439,4904,6897,twitter,follows,N/A,2009
67440,514,1819,facebook,friend,weak,2018
67441,514,5095,facebook,friend,medium,2010
67442,514,4183,facebook,friend,strong,2020
67443,514,6556,facebook,friend,strong,2014
67444,514,5881,facebook,friend,strong,2022
67445,514,2394,twitter,follows,N/A,2008
67446,514,7361,twitter,follows,N/A,2007
67447,514,951,twitter,follows,N/A,2018
67448,514,5565,twitter,follows,N/A,2019
67449,6708,2568,facebook,friend,weak,2011
67450,6708,5365,facebook,friend,weak,2009
67451,6708,5619,facebook,friend,medium,2022
67452,6708,7170,twitter,follows,N/A,2013
67453,6708,7064,twitter,follows,N/A,2013
67454,6708,5071,twitter,follows,N/A,2023
67455,6708,2350,twitter,follows,N/A,2013
67456,6708,2903,twitter,follows,N/A,2018
67457,6708,4657,twitter,follows,N/A,2007
67458,409,379,facebook,friend,weak,2008
67459,409,5926,facebook,friend,weak,2017
67460,409,6308,facebook,friend,weak,2021
67461,409,4307,facebook,friend,weak,2013
67462,409,3090,facebook,friend,weak,2021
67463,409,1827,facebook,friend,weak,2014
67464,409,6098,twitter,follows,N/A,2023
67465,409,7025,twitter,follows,N/A,2016
67466,409,2083,twitter,follows,N/A,2016
67467,409,5278,twitter,follows,N/A,2011
67468,409,6398,twitter,follows,N/A,2010
67469,409,5809,twitter,follows,N/A,2011
67470,7136,5184,facebook,friend,weak,2017
67471,7136,657,facebook,friend,medium,2008
67472,7136,5344,facebook,friend,medium,2019
67473,7136,5746,facebook,friend,medium,2009
67474,7136,2329,facebook,friend,weak,2015
67475,7136,6181,twitter,follows,N/A,2018
67476,7136,1671,twitter,follows,N/A,2012
67477,7136,2493,twitter,follows,N/A,2009
67478,7469,943,facebook,friend,weak,2020
67479,7469,5348,facebook,friend,medium,2010
67480,7469,4291,facebook,friend,medium,2023
67481,7469,6930,facebook,friend,medium,2020
67482,7469,5280,facebook,friend,weak,2013
67483,7469,7427,facebook,friend,medium,2021
67484,7469,3560,twitter,follows,N/A,2023
67485,7469,1156,twitter,follows,N/A,2023
67486,7469,4818,twitter,follows,N/A,2010
67487,7469,2455,twitter,follows,N/A,2015
67488,7469,5001,twitter,follows,N/A,2009
67489,7415,3731,facebook,friend,strong,2022
67490,7415,4764,facebook,friend,medium,2010
67491,7415,5868,facebook,friend,medium,2008
67492,7415,6312,facebook,friend,medium,2012
67493,7415,2432,twitter,follows,N/A,2009
67494,7415,4303,twitter,follows,N/A,2018
67495,7415,4033,twitter,follows,N/A,2021
67496,7415,319,twitter,follows,N/A,2013
67497,7415,5720,twitter,follows,N/A,2012
67498,7415,7118,twitter,follows,N/A,2017
67499,7415,4551,twitter,follows,N/A,2012
67500,7415,2946,twitter,follows,N/A,2020
67501,6502,6540,facebook,friend,weak,2022
67502,6502,3592,facebook,friend,medium,2021
67503,6502,5927,twitter,follows,N/A,2014
67504,6502,725,twitter,follows,N/A,2019
67505,6502,901,twitter,follows,N/A,2015
67506,6502,174,twitter,follows,N/A,2023
67507,6502,4293,twitter,follows,N/A,2019
67508,207,1697,facebook,friend,weak,2010
67509,207,7401,facebook,friend,weak,2021
67510,207,6704,facebook,friend,medium,2023
67511,207,4313,facebook,friend,strong,2020
67512,207,1747,facebook,friend,medium,2020
67513,207,425,twitter,follows,N/A,2015
67514,207,1258,twitter,follows,N/A,2021
67515,207,4348,twitter,follows,N/A,2017
67516,207,2844,twitter,follows,N/A,2019
67517,207,6754,twitter,follows,N/A,2010
67518,207,3139,twitter,follows,N/A,2015
67519,6101,4895,facebook,friend,medium,2021
67520,6101,5920,facebook,friend,strong,2023
67521,6101,855,facebook,friend,strong,2020
67522,6101,2928,facebook,friend,medium,2018
67523,6101,3915,facebook,friend,strong,2023
67524,6101,4464,facebook,friend,weak,2021
67525,6101,7121,twitter,follows,N/A,2011
67526,6101,3623,twitter,follows,N/A,2020
67527,6101,1222,twitter,follows,N/A,2008
67528,6101,844,twitter,follows,N/A,2010
67529,458,2304,facebook,friend,weak,2021
67530,458,4240,facebook,friend,weak,2009
67531,458,3641,facebook,friend,medium,2016
67532,458,517,facebook,friend,weak,2014
67533,458,4885,facebook,friend,medium,2008
67534,458,1963,facebook,friend,medium,2009
67535,458,267,twitter,follows,N/A,2022
67536,458,7179,twitter,follows,N/A,2015
67537,458,6712,twitter,follows,N/A,2006
67538,458,2772,twitter,follows,N/A,2007
67539,458,6244,twitter,follows,N/A,2009
67540,458,3661,twitter,follows,N/A,2007
67541,458,4532,twitter,follows,N/A,2009
67542,2054,873,facebook,friend,weak,2008
67543,2054,167,facebook,friend,medium,2018
67544,2054,453,twitter,follows,N/A,2019
67545,2054,6242,twitter,follows,N/A,2007
67546,2054,2953,twitter,follows,N/A,2022
67547,2054,345,twitter,follows,N/A,2008
67548,2430,58,facebook,friend,weak,2018
67549,2430,1181,facebook,friend,weak,2015
67550,2430,1816,facebook,friend,weak,2023
67551,2430,2887,facebook,friend,weak,2017
67552,2430,949,facebook,friend,medium,2008
67553,2430,3555,twitter,follows,N/A,2011
67554,2430,4541,twitter,follows,N/A,2007
67555,2430,4210,twitter,follows,N/A,2006
67556,2430,6580,twitter,follows,N/A,2014
67557,2430,79,twitter,follows,N/A,2019
67558,2430,450,twitter,follows,N/A,2013
67559,250,2094,facebook,friend,weak,2010
67560,250,1059,facebook,friend,medium,2019
67561,250,3458,facebook,friend,medium,2012
67562,250,3345,facebook,friend,weak,2020
67563,250,2813,facebook,friend,strong,2012
67564,250,4814,facebook,friend,weak,2021
67565,250,2875,facebook,friend,strong,2012
67566,250,631,facebook,friend,strong,2020
67567,250,10,twitter,follows,N/A,2021
67568,250,2940,twitter,follows,N/A,2010
67569,250,3437,twitter,follows,N/A,2016
67570,250,2006,twitter,follows,N/A,2015
67571,250,4974,twitter,follows,N/A,2018
67572,250,5935,twitter,follows,N/A,2014
67573,250,5096,twitter,follows,N/A,2006
67574,250,6750,twitter,follows,N/A,2022
67575,250,2533,twitter,follows,N/A,2009
67576,250,6131,twitter,follows,N/A,2007
67577,6408,3217,facebook,friend,weak,2009
67578,6408,2197,facebook,friend,medium,2020
67579,6408,1052,facebook,friend,medium,2009
67580,6408,5452,facebook,friend,medium,2009
67581,6408,2997,facebook,friend,strong,2021
67582,6408,855,facebook,friend,weak,2012
67583,6408,2311,facebook,friend,medium,2023
67584,6408,455,twitter,follows,N/A,2015
67585,6408,1306,twitter,follows,N/A,2020
67586,6408,698,twitter,follows,N/A,2022
67587,6408,2864,twitter,follows,N/A,2021
67588,6408,4226,twitter,follows,N/A,2009
67589,6408,346,twitter,follows,N/A,2008
67590,6408,5005,twitter,follows,N/A,2022
67591,6408,5389,twitter,follows,N/A,2008
67592,1107,289,facebook,friend,medium,2017
67593,1107,33,facebook,friend,weak,2015
67594,1107,1267,facebook,friend,strong,2022
67595,1107,6407,facebook,friend,medium,2016
67596,1107,1438,facebook,friend,weak,2014
67597,1107,4443,facebook,friend,weak,2010
67598,1107,7457,facebook,friend,weak,2015
67599,1107,2851,facebook,friend,weak,2019
67600,1107,3090,twitter,follows,N/A,2009
67601,1107,2688,twitter,follows,N/A,2021
67602,1107,7094,twitter,follows,N/A,2008
67603,1107,4329,twitter,follows,N/A,2014
67604,1107,5185,twitter,follows,N/A,2016
67605,1107,7333,twitter,follows,N/A,2012
67606,6083,7140,facebook,friend,weak,2016
67607,6083,2719,facebook,friend,weak,2009
67608,6083,6549,facebook,friend,medium,2015
67609,6083,5308,facebook,friend,strong,2014
67610,6083,1198,facebook,friend,medium,2019
67611,6083,3754,facebook,friend,strong,2018
67612,6083,2912,twitter,follows,N/A,2011
67613,6083,4241,twitter,follows,N/A,2006
67614,6083,2617,twitter,follows,N/A,2007
67615,6083,143,twitter,follows,N/A,2020
67616,6083,4375,twitter,follows,N/A,2011
67617,6083,3362,twitter,follows,N/A,2011
67618,6083,712,twitter,follows,N/A,2018
67619,6083,6582,twitter,follows,N/A,2012
67620,6083,5690,twitter,follows,N/A,2016
67621,6083,351,twitter,follows,N/A,2010
67622,1713,4925,facebook,friend,weak,2009
67623,1713,3625,facebook,friend,weak,2013
67624,1713,1438,facebook,friend,strong,2023
67625,1713,2069,facebook,friend,medium,2019
67626,1713,1018,facebook,friend,medium,2016
67627,1713,726,twitter,follows,N/A,2012
67628,1713,1101,twitter,follows,N/A,2012
67629,1713,598,twitter,follows,N/A,2013
67630,1713,2394,twitter,follows,N/A,2011
67631,1713,6560,twitter,follows,N/A,2020
67632,3911,6899,facebook,friend,strong,2018
67633,3911,3472,facebook,friend,medium,2020
67634,3911,207,facebook,friend,weak,2010
67635,3911,3152,twitter,follows,N/A,2012
67636,3911,3508,twitter,follows,N/A,2021
67637,3911,5392,twitter,follows,N/A,2015
67638,3911,592,twitter,follows,N/A,2011
67639,3911,5508,twitter,follows,N/A,2011
67640,3911,4967,twitter,follows,N/A,2021
67641,3911,7056,twitter,follows,N/A,2023
67642,3911,3280,twitter,follows,N/A,2020
67643,3911,1069,twitter,follows,N/A,2017
67644,3911,4507,twitter,follows,N/A,2010
67645,3911,2105,twitter,follows,N/A,2021
67646,6037,5651,facebook,friend,weak,2013
67647,6037,6126,facebook,friend,weak,2022
67648,6037,3891,twitter,follows,N/A,2015
67649,6037,6625,twitter,follows,N/A,2008
67650,6037,6763,twitter,follows,N/A,2017
67651,6037,6368,twitter,follows,N/A,2022
67652,6037,1215,twitter,follows,N/A,2015
67653,6037,3313,twitter,follows,N/A,2022
67654,6037,3922,twitter,follows,N/A,2023
67655,715,3307,facebook,friend,strong,2023
67656,715,4916,facebook,friend,medium,2011
67657,715,242,facebook,friend,strong,2019
67658,715,1724,twitter,follows,N/A,2015
67659,715,656,twitter,follows,N/A,2023
67660,715,5499,twitter,follows,N/A,2009
67661,715,1123,twitter,follows,N/A,2006
67662,715,5247,twitter,follows,N/A,2014
67663,715,312,twitter,follows,N/A,2006
67664,552,4026,facebook,friend,weak,2013
67665,552,1484,facebook,friend,medium,2009
67666,552,7446,facebook,friend,strong,2018
67667,552,911,facebook,friend,weak,2016
67668,552,1958,facebook,friend,medium,2018
67669,552,6669,facebook,friend,strong,2010
67670,552,6531,facebook,friend,medium,2018
67671,552,5897,facebook,friend,weak,2009
67672,552,2089,twitter,follows,N/A,2009
67673,552,3930,twitter,follows,N/A,2013
67674,552,5627,twitter,follows,N/A,2022
67675,552,5170,twitter,follows,N/A,2016
67676,552,5745,twitter,follows,N/A,2019
67677,552,1397,twitter,follows,N/A,2020
67678,552,74,twitter,follows,N/A,2018
67679,552,7409,twitter,follows,N/A,2016
67680,552,3894,twitter,follows,N/A,2008
67681,552,2385,twitter,follows,N/A,2016
67682,552,7437,twitter,follows,N/A,2006
67683,552,2434,twitter,follows,N/A,2023
67684,1439,2195,facebook,friend,strong,2010
67685,1439,6110,facebook,friend,weak,2014
67686,1439,5886,facebook,friend,medium,2017
67687,1439,622,facebook,friend,strong,2017
67688,1439,7493,facebook,friend,weak,2016
67689,1439,2422,facebook,friend,medium,2012
67690,1439,2558,twitter,follows,N/A,2023
67691,1439,1766,twitter,follows,N/A,2013
67692,1439,5779,twitter,follows,N/A,2011
67693,1439,1153,twitter,follows,N/A,2019
67694,1439,1840,twitter,follows,N/A,2008
67695,1439,2746,twitter,follows,N/A,2023
67696,1439,6611,twitter,follows,N/A,2012
67697,1439,4498,twitter,follows,N/A,2006
67698,1439,6638,twitter,follows,N/A,2008
67699,2270,6820,facebook,friend,weak,2017
67700,2270,6505,facebook,friend,weak,2019
67701,2270,7385,facebook,friend,medium,2018
67702,2270,4623,facebook,friend,strong,2015
67703,2270,7251,twitter,follows,N/A,2019
67704,2270,105,twitter,follows,N/A,2012
67705,2270,2205,twitter,follows,N/A,2009
67706,2270,3706,twitter,follows,N/A,2013
67707,2270,654,twitter,follows,N/A,2007
67708,2270,5479,twitter,follows,N/A,2011
67709,2270,278,twitter,follows,N/A,2018
67710,3144,66,facebook,friend,medium,2015
67711,3144,3707,facebook,friend,medium,2023
67712,3144,6994,facebook,friend,medium,2011
67713,3144,6532,facebook,friend,weak,2018
67714,3144,3875,twitter,follows,N/A,2017
67715,3144,6576,twitter,follows,N/A,2018
67716,3144,2395,twitter,follows,N/A,2011
67717,3144,2551,twitter,follows,N/A,2007
67718,3144,1871,twitter,follows,N/A,2009
67719,3144,1093,twitter,follows,N/A,2009
67720,7159,2999,facebook,friend,strong,2021
67721,7159,4152,facebook,friend,medium,2012
67722,7159,18,facebook,friend,strong,2013
67723,7159,2215,facebook,friend,medium,2020
67724,7159,6772,facebook,friend,medium,2021
67725,7159,2559,facebook,friend,weak,2009
67726,7159,4105,twitter,follows,N/A,2022
67727,7159,3373,twitter,follows,N/A,2021
67728,7159,974,twitter,follows,N/A,2013
67729,7159,4011,twitter,follows,N/A,2017
67730,7159,1000,twitter,follows,N/A,2018
67731,7159,2115,twitter,follows,N/A,2018
67732,7159,3907,twitter,follows,N/A,2016
67733,7159,4829,twitter,follows,N/A,2017
67734,7159,4747,twitter,follows,N/A,2015
67735,7159,1985,twitter,follows,N/A,2009
67736,7159,2664,twitter,follows,N/A,2012
67737,1925,44,facebook,friend,weak,2012
67738,1925,4894,facebook,friend,medium,2023
67739,1925,4474,facebook,friend,weak,2020
67740,1925,5868,facebook,friend,medium,2009
67741,1925,6400,facebook,friend,weak,2009
67742,1925,1518,twitter,follows,N/A,2020
67743,1925,3008,twitter,follows,N/A,2014
67744,1925,7158,twitter,follows,N/A,2015
67745,1925,869,twitter,follows,N/A,2020
67746,1925,3564,twitter,follows,N/A,2019
67747,1925,4606,twitter,follows,N/A,2015
67748,1925,551,twitter,follows,N/A,2010
67749,1925,5901,twitter,follows,N/A,2014
67750,1925,4515,twitter,follows,N/A,2011
67751,1925,983,twitter,follows,N/A,2022
67752,1925,1824,twitter,follows,N/A,2008
67753,1925,1416,twitter,follows,N/A,2016
67754,634,5208,facebook,friend,strong,2020
67755,634,2652,facebook,friend,medium,2019
67756,634,937,facebook,friend,weak,2017
67757,634,434,facebook,friend,weak,2013
67758,634,3920,facebook,friend,weak,2018
67759,634,6072,facebook,friend,medium,2008
67760,634,1034,twitter,follows,N/A,2017
67761,634,2119,twitter,follows,N/A,2012
67762,634,7193,twitter,follows,N/A,2013
67763,634,2397,twitter,follows,N/A,2010
67764,634,6146,twitter,follows,N/A,2007
67765,634,5864,twitter,follows,N/A,2007
67766,634,2497,twitter,follows,N/A,2015
67767,316,2877,facebook,friend,weak,2023
67768,316,108,facebook,friend,weak,2019
67769,316,5492,facebook,friend,weak,2020
67770,316,4735,facebook,friend,weak,2022
67771,316,6674,facebook,friend,weak,2022
67772,316,7491,facebook,friend,weak,2020
67773,316,2788,facebook,friend,strong,2022
67774,316,7280,twitter,follows,N/A,2020
67775,316,2823,twitter,follows,N/A,2013
67776,316,3548,twitter,follows,N/A,2012
67777,316,6405,twitter,follows,N/A,2010
67778,316,6478,twitter,follows,N/A,2009
67779,316,7132,twitter,follows,N/A,2023
67780,316,986,twitter,follows,N/A,2016
67781,316,3689,twitter,follows,N/A,2019
67782,316,2269,twitter,follows,N/A,2007
67783,316,4152,twitter,follows,N/A,2007
67784,7042,1305,facebook,friend,medium,2018
67785,7042,3230,facebook,friend,medium,2008
67786,7042,638,facebook,friend,weak,2020
67787,7042,3656,facebook,friend,weak,2017
67788,7042,7344,facebook,friend,medium,2019
67789,7042,5075,twitter,follows,N/A,2023
67790,7042,6807,twitter,follows,N/A,2017
67791,7042,3933,twitter,follows,N/A,2019
67792,7042,3414,twitter,follows,N/A,2014
67793,7042,4898,twitter,follows,N/A,2014
67794,7042,1039,twitter,follows,N/A,2011
67795,7042,1327,twitter,follows,N/A,2006
67796,7042,4163,twitter,follows,N/A,2023
67797,7042,465,twitter,follows,N/A,2019
67798,7042,7396,twitter,follows,N/A,2018
67799,5424,2897,facebook,friend,weak,2020
67800,5424,6361,facebook,friend,weak,2013
67801,5424,6978,facebook,friend,medium,2015
67802,5424,1227,facebook,friend,weak,2018
67803,5424,3699,facebook,friend,strong,2014
67804,5424,3673,facebook,friend,medium,2012
67805,5424,5620,twitter,follows,N/A,2017
67806,5424,5764,twitter,follows,N/A,2009
67807,5424,4799,twitter,follows,N/A,2017
67808,5424,3311,twitter,follows,N/A,2013
67809,5424,4868,twitter,follows,N/A,2019
67810,427,6265,facebook,friend,medium,2014
67811,427,3672,facebook,friend,medium,2012
67812,427,6871,facebook,friend,medium,2008
67813,427,4256,facebook,friend,strong,2017
67814,427,3560,twitter,follows,N/A,2017
67815,427,4937,twitter,follows,N/A,2019
67816,427,5370,twitter,follows,N/A,2010
67817,427,4408,twitter,follows,N/A,2014
67818,427,6764,twitter,follows,N/A,2012
67819,5562,3286,facebook,friend,medium,2020
67820,5562,1802,facebook,friend,medium,2011
67821,5562,1638,facebook,friend,strong,2010
67822,5562,352,facebook,friend,weak,2012
67823,5562,5744,facebook,friend,medium,2018
67824,5562,3438,facebook,friend,medium,2023
67825,5562,337,twitter,follows,N/A,2008
67826,5562,2765,twitter,follows,N/A,2013
67827,5562,5840,twitter,follows,N/A,2019
67828,5562,4481,twitter,follows,N/A,2013
67829,5562,5469,twitter,follows,N/A,2023
67830,5562,2355,twitter,follows,N/A,2008
67831,5562,6909,twitter,follows,N/A,2019
67832,5562,948,twitter,follows,N/A,2022
67833,5562,3651,twitter,follows,N/A,2008
67834,5562,4146,twitter,follows,N/A,2011
67835,5562,2971,twitter,follows,N/A,2010
67836,5562,4054,twitter,follows,N/A,2013
67837,105,6422,facebook,friend,medium,2023
67838,105,6917,facebook,friend,medium,2020
67839,105,3369,facebook,friend,medium,2011
67840,105,4135,facebook,friend,medium,2013
67841,105,718,facebook,friend,strong,2014
67842,105,6234,facebook,friend,weak,2021
67843,105,5805,facebook,friend,weak,2012
67844,105,5469,twitter,follows,N/A,2022
67845,105,6307,twitter,follows,N/A,2017
67846,105,1965,twitter,follows,N/A,2018
67847,105,5907,twitter,follows,N/A,2008
67848,105,4598,twitter,follows,N/A,2010
67849,105,1188,twitter,follows,N/A,2022
67850,105,5820,twitter,follows,N/A,2007
67851,105,6020,twitter,follows,N/A,2023
67852,105,7213,twitter,follows,N/A,2011
67853,105,2760,twitter,follows,N/A,2018
67854,3041,2879,facebook,friend,weak,2009
67855,3041,4860,facebook,friend,medium,2011
67856,3041,3705,facebook,friend,strong,2016
67857,3041,6306,facebook,friend,weak,2022
67858,3041,3085,facebook,friend,strong,2010
67859,3041,5462,twitter,follows,N/A,2012
67860,3041,6563,twitter,follows,N/A,2012
67861,3041,5909,twitter,follows,N/A,2023
67862,3041,6742,twitter,follows,N/A,2014
67863,3041,1987,twitter,follows,N/A,2008
67864,3041,7237,twitter,follows,N/A,2010
67865,3041,6587,twitter,follows,N/A,2010
67866,3041,6356,twitter,follows,N/A,2016
67867,3041,5381,twitter,follows,N/A,2010
67868,3041,4524,twitter,follows,N/A,2008
67869,3041,3045,twitter,follows,N/A,2006
67870,4238,2568,facebook,friend,medium,2023
67871,4238,6408,facebook,friend,strong,2023
67872,4238,3090,facebook,friend,weak,2016
67873,4238,1879,twitter,follows,N/A,2013
67874,4238,5720,twitter,follows,N/A,2021
67875,4238,249,twitter,follows,N/A,2012
67876,4238,2853,twitter,follows,N/A,2022
67877,2169,868,facebook,friend,strong,2019
67878,2169,4863,facebook,friend,weak,2021
67879,2169,596,facebook,friend,strong,2010
67880,2169,2766,facebook,friend,weak,2023
67881,2169,3675,facebook,friend,weak,2012
67882,2169,6529,twitter,follows,N/A,2012
67883,2169,3762,twitter,follows,N/A,2007
67884,2169,6348,twitter,follows,N/A,2012
67885,2169,6141,twitter,follows,N/A,2017
67886,2169,5225,twitter,follows,N/A,2019
67887,2169,2530,twitter,follows,N/A,2022
67888,2169,4857,twitter,follows,N/A,2008
67889,2169,7308,twitter,follows,N/A,2016
67890,2169,1592,twitter,follows,N/A,2006
67891,1709,2361,facebook,friend,medium,2021
67892,1709,6638,facebook,friend,weak,2011
67893,1709,7394,facebook,friend,strong,2011
67894,1709,2887,twitter,follows,N/A,2012
67895,1709,2705,twitter,follows,N/A,2009
67896,1709,1285,twitter,follows,N/A,2006
67897,1709,3357,twitter,follows,N/A,2013
67898,1709,6494,twitter,follows,N/A,2015
67899,1709,497,twitter,follows,N/A,2012
67900,1709,151,twitter,follows,N/A,2013
67901,1709,5857,twitter,follows,N/A,2015
67902,1709,918,twitter,follows,N/A,2020
67903,1709,6704,twitter,follows,N/A,2021
67904,89,2261,facebook,friend,weak,2020
67905,89,2956,facebook,friend,medium,2020
67906,89,4065,facebook,friend,weak,2011
67907,89,7015,twitter,follows,N/A,2022
67908,89,3078,twitter,follows,N/A,2011
67909,89,2719,twitter,follows,N/A,2013
67910,89,5673,twitter,follows,N/A,2010
67911,89,6616,twitter,follows,N/A,2007
67912,2241,5646,facebook,friend,medium,2015
67913,2241,1549,facebook,friend,medium,2017
67914,2241,5288,twitter,follows,N/A,2013
67915,2241,660,twitter,follows,N/A,2010
67916,2241,6826,twitter,follows,N/A,2017
67917,2241,1954,twitter,follows,N/A,2017
67918,2241,359,twitter,follows,N/A,2016
67919,2241,1711,twitter,follows,N/A,2021
67920,2241,6493,twitter,follows,N/A,2013
67921,2241,1160,twitter,follows,N/A,2009
67922,2241,2560,twitter,follows,N/A,2014
67923,2241,7215,twitter,follows,N/A,2022
67924,2241,3813,twitter,follows,N/A,2014
67925,2241,447,twitter,follows,N/A,2010
67926,3174,6961,facebook,friend,strong,2023
67927,3174,575,facebook,friend,strong,2012
67928,3174,7213,twitter,follows,N/A,2022
67929,3174,2991,twitter,follows,N/A,2010
67930,3174,1253,twitter,follows,N/A,2010
67931,3174,3941,twitter,follows,N/A,2021
67932,3174,7140,twitter,follows,N/A,2012
67933,3174,2676,twitter,follows,N/A,2009
67934,3174,2797,twitter,follows,N/A,2010
67935,3174,6831,twitter,follows,N/A,2008
67936,3174,6261,twitter,follows,N/A,2022
67937,5595,2761,facebook,friend,strong,2020
67938,5595,3905,facebook,friend,medium,2015
67939,5595,6908,facebook,friend,medium,2021
67940,5595,3798,facebook,friend,strong,2019
67941,5595,4594,facebook,friend,medium,2011
67942,5595,6414,facebook,friend,medium,2008
67943,5595,5981,twitter,follows,N/A,2013
67944,5595,7046,twitter,follows,N/A,2018
67945,5595,2904,twitter,follows,N/A,2023
67946,5595,5391,twitter,follows,N/A,2009
67947,5595,3952,twitter,follows,N/A,2015
67948,5595,5082,twitter,follows,N/A,2020
67949,5595,2460,twitter,follows,N/A,2014
67950,5595,5125,twitter,follows,N/A,2013
67951,5595,3573,twitter,follows,N/A,2023
67952,5595,6768,twitter,follows,N/A,2012
67953,5595,1135,twitter,follows,N/A,2008
67954,1949,985,facebook,friend,medium,2014
67955,1949,1743,facebook,friend,strong,2022
67956,1949,856,facebook,friend,weak,2022
67957,1949,3740,facebook,friend,strong,2022
67958,1949,2877,facebook,friend,medium,2010
67959,1949,1507,facebook,friend,weak,2016
67960,1949,6944,twitter,follows,N/A,2012
67961,1949,6664,twitter,follows,N/A,2022
67962,1949,2829,twitter,follows,N/A,2022
67963,1949,4592,twitter,follows,N/A,2021
67964,1949,3957,twitter,follows,N/A,2008
67965,1949,4893,twitter,follows,N/A,2007
67966,1949,6272,twitter,follows,N/A,2016
67967,1949,3441,twitter,follows,N/A,2014
67968,1949,4724,twitter,follows,N/A,2009
67969,1949,5551,twitter,follows,N/A,2012
67970,4044,673,facebook,friend,strong,2018
67971,4044,5770,facebook,friend,weak,2008
67972,4044,2417,facebook,friend,strong,2018
67973,4044,631,facebook,friend,weak,2011
67974,4044,6522,facebook,friend,weak,2019
67975,4044,5945,facebook,friend,strong,2020
67976,4044,1273,twitter,follows,N/A,2021
67977,4044,4061,twitter,follows,N/A,2013
67978,4044,1216,twitter,follows,N/A,2008
67979,4044,4621,twitter,follows,N/A,2014
67980,4044,3318,twitter,follows,N/A,2008
67981,2848,1073,facebook,friend,medium,2008
67982,2848,4168,facebook,friend,medium,2023
67983,2848,7434,facebook,friend,medium,2020
67984,2848,3411,facebook,friend,medium,2020
67985,2848,2289,facebook,friend,strong,2012
67986,2848,2091,facebook,friend,weak,2017
67987,2848,6881,facebook,friend,medium,2022
67988,2848,4392,facebook,friend,medium,2012
67989,2848,5804,twitter,follows,N/A,2021
67990,2848,1030,twitter,follows,N/A,2012
67991,2848,1981,twitter,follows,N/A,2017
67992,2848,755,twitter,follows,N/A,2020
67993,2848,6674,twitter,follows,N/A,2011
67994,2848,4967,twitter,follows,N/A,2023
67995,1,2916,facebook,friend,strong,2021
67996,1,2904,facebook,friend,medium,2023
67997,1,3590,facebook,friend,strong,2011
67998,1,5085,facebook,friend,strong,2016
67999,1,16,twitter,follows,N/A,2015
68000,1,1807,twitter,follows,N/A,2010
68001,1,4493,twitter,follows,N/A,2014
68002,1,1591,twitter,follows,N/A,2008
68003,1,6855,twitter,follows,N/A,2023
68004,1,3960,twitter,follows,N/A,2007
68005,1,5547,twitter,follows,N/A,2010
68006,4337,3908,facebook,friend,strong,2019
68007,4337,7005,facebook,friend,strong,2008
68008,4337,6648,facebook,friend,strong,2020
68009,4337,1432,twitter,follows,N/A,2020
68010,4337,2533,twitter,follows,N/A,2006
68011,4337,6758,twitter,follows,N/A,2020
68012,4337,986,twitter,follows,N/A,2023
68013,935,4047,facebook,friend,weak,2023
68014,935,6534,facebook,friend,medium,2020
68015,935,2070,twitter,follows,N/A,2022
68016,935,7423,twitter,follows,N/A,2014
68017,935,5250,twitter,follows,N/A,2011
68018,935,4047,twitter,follows,N/A,2017
68019,935,69,twitter,follows,N/A,2021
68020,7088,2147,facebook,friend,strong,2009
68021,7088,2903,facebook,friend,weak,2014
68022,7088,2851,facebook,friend,medium,2008
68023,7088,3783,facebook,friend,weak,2023
68024,7088,6142,facebook,friend,medium,2022
68025,7088,1237,facebook,friend,medium,2009
68026,7088,5354,twitter,follows,N/A,2012
68027,7088,5850,twitter,follows,N/A,2013
68028,7088,3287,twitter,follows,N/A,2021
68029,7088,5671,twitter,follows,N/A,2018
68030,2720,3166,facebook,friend,medium,2016
68031,2720,4497,facebook,friend,medium,2022
68032,2720,1115,facebook,friend,weak,2022
68033,2720,1807,twitter,follows,N/A,2006
68034,2720,5706,twitter,follows,N/A,2017
68035,2720,2762,twitter,follows,N/A,2020
68036,2720,5015,twitter,follows,N/A,2017
68037,2720,2409,twitter,follows,N/A,2007
68038,2720,2452,twitter,follows,N/A,2009
68039,2720,4137,twitter,follows,N/A,2006
68040,2720,7408,twitter,follows,N/A,2014
68041,2720,6752,twitter,follows,N/A,2010
68042,2720,2038,twitter,follows,N/A,2012
68043,2720,3451,twitter,follows,N/A,2019
68044,2720,1788,twitter,follows,N/A,2019
68045,5205,2409,facebook,friend,strong,2014
68046,5205,1756,facebook,friend,weak,2014
68047,5205,6032,facebook,friend,weak,2016
68048,5205,1732,twitter,follows,N/A,2022
68049,5205,3826,twitter,follows,N/A,2014
68050,5205,2607,twitter,follows,N/A,2019
68051,5205,6413,twitter,follows,N/A,2020
68052,5205,6592,twitter,follows,N/A,2022
68053,5205,1069,twitter,follows,N/A,2011
68054,5205,1711,twitter,follows,N/A,2019
68055,5205,6204,twitter,follows,N/A,2023
